"DEPARTMENT_ID","DEPARTMENT_DESCRIPTION","CLASS_ID","CLASS_DESCRIPTION","SUBCLASS_ID","SUBCLASS_DESCRIPTION","MANUFACTURER","BRAND","MODELLINE","MANUFACTURER_SKU","RETAILER_SKU","SIZE","RETAIL_LIST_PRICE","STORE_NUMBER","STORE_NAME","STORE_ADDRESS","STORE_CITY","STORE_STATE","STORE_ZIP_CODE","END_OF_FISCAL_WEEK_DATE","TOTAL_UNITS_SOLD","TOTAL_DOLLARS_SOLD","VIN"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","VIBRATION PROBLEM BALANCE TIRES","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0","1FTRF3B69FEB59541"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","VIBRATION PROBLEM BALANCE TIRES","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0","1FTRF3B69FEB59541"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","MOUNT CUSTOMER S WHEEL AND TIRE","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RR TIRE. ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","FL887593"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","LRO TIRE. ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","XL551793 "
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","LRI TIRE. ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","DN565135 "
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","**** TIRES MUST HAVE DOCUMENTED TIRE ROTATIONS EVERY 5k-6k MILES","MSG","MSG","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","4","0","KNDPMCAC1K7512146"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","**** TIRES MUST HAVE DOCUMENTED TIRE ROTATIONS EVERY 5k-6k MILES","MSG","MSG","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","2","0","1GTN2TEA7CZ159231"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","**** TIRES MUST HAVE DOCUMENTED TIRE ROTATIONS EVERY 5k-6k MILES","MSG","MSG","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","4","0","4S4BP86CX54313542"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RRI","MSG","MSG","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","0","1FDRF3GT9GEB96892"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","WO# 1460000535  LINES 1-20 COMPLETE","MSG","MSG","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","0",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RRO","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RF STEER TIRE. ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","40480266 "
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RFIO TIRES ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","J7440902"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RF STEER TIRE. ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","FSGD1537 "
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","INSTALL SPARE LF/RF DRIVE TIRES ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","EM042653"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","**** TIRES MUST HAVE DOCUMENTED TIRE ROTATIONS EVERY 5k-6k MILES","MSG","MSG","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","2","0","1GNFK16ZX3J316432"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","BOTH ON LR ","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0","JALE5W165G7303109"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","BOTH ON LR ","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0","JALE5W165G7303109"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","FLAT REPAIR 31X15.50-15","MSG","MSG","","0","6","Youngstown 06","1014 Poland Avenue","Youngstown","OH","44502","11-30-2019","1","0",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RFI TIRE. ","MSG","MSG","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","9F0C1391 "
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","LT27565R18  GOODYEAR WRANGLER DURATRAC","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","REPLACE 4 TIRES 25X10-12 AND ONE WHEEL USE BEST OLD FOR SPARE ON NEW WHEEL BEING ORDERED ","MSG","MSG","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0",""
"4","Retread","416","Medium Truck - Cap Only","1304","All Position","MRT","XZA Wide Base","385/65R22.5~MRT~XZA WIDE BASE","83704","38565225MRT83704","385/65R22.5","0","12","Washington 12","258 West Wheeling St","Washington","PA","15301","11-30-2019","1","243",""
"4","Retread","416","Medium Truck - Cap Only","1304","All Position","MRT","XZA Wide Base","385/65R22.5~MRT~XZA WIDE BASE","83704","38565225MRT83704","385/65R22.5","0","12","Washington 12","258 West Wheeling St","Washington","PA","15301","11-30-2019","-1","-243",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","OFF TIRES TO BE__PXDEMS_____________","OFF","OFF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","0",""
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","72","1FVACXDC45HV30364"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","72","1FVACXDC47HX27697"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","-4","-72","1FVACXDC47HX27697"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","72","1FDXF47P66EC24405"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","36","1FVACXDC47HX27697"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","36","JALE5W165G7303109"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","36","JALE5W165G7303109"
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","72",""
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE   4OZ BAGS                   ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","12","168",""
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","36",""
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","36",""
"12","Other Part","-137","Truck Service","-197","Truck Service","wheel balance","Truck Service","EQUAL BALANCE                      ","SBE","SBE","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","36",""
